id,name,name,Finish,added_by,user_id,category_id,brand_id,photos,thumbnail_img,color_img,video_provider,video_link,tags,description,unit_price,purchase_price,variant_product,attributes,choice_options,colors,variations,todays_deal,published,approved,stock_visibility_state,cash_on_delivery,featured,seller_featured,current_stock,unit,weight,min_qty,low_stock_quantity,discount,discount_type,discount_start_date,discount_end_date,tax,tax_type,shipping_type,shipping_cost,is_quantity_multiplied,est_shipping_days,num_of_sale,meta_title,meta_description,meta_img,pdf,slug,rating,barcode,digital,auction_product,file_name,file_path,external_link,external_link_btn,wholesale_product,created_at,updated_at
464,CORNER SHELF,SLIM BATH ACCESSORIES,4,admin,9,53,NULL,987,987,NULL,NULL,NULL,shelf,<p>CORNER SHELF<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CORNER SHELF,CORNER SHELF,987,NULL,corner-shelf,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,03-07-23 9:56,12-07-23 5:34
465,DEW DROP WALL MOUNTED TAP WITH CONTROLLER,WALL MOUNTED CONCEPTS,3,admin,9,21,NULL,965,965,NULL,NULL,NULL,tap,<p>DEW DROP WALL MOUNTED TAP WITH CONTROLLER<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,DEW DROP WALL MOUNTED TAP WITH CONTROLLER,DEW DROP WALL MOUNTED TAP WITH CONTROLLER,965,NULL,dew-drop-wall-mounted-tap-with-controller,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 5:28,06-07-23 5:28
466,CRUTCH FOR WALL MIXER,ALLIED,1,admin,9,54,NULL,966,966,NULL,NULL,NULL,crutch,<p>CRUTCH FOR WALL MIXER<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CRUTCH FOR WALL MIXER,CRUTCH FOR WALL MIXER,966,NULL,crutch-for-wall-mixer,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 5:57,06-07-23 5:57
467,L' BEND FOR WALL MIXER,ALLIED,1,admin,9,54,NULL,967,967,NULL,NULL,NULL,wall mixer,<p>L' BEND FOR WALL MIXER<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,L' BEND FOR WALL MIXER,L' BEND FOR WALL MIXER,967,NULL,l-bend-for-wall-mixer,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 5:58,06-07-23 5:58
468,"LEGS (PAIR) WALL MIXER (CONVENTIONAL, ECO CONVENTIONAL, HARMONY  , STICK LINE,ECO DELUX)",ALLIED,1,admin,9,54,NULL,968,968,NULL,NULL,NULL,wall mixer,"<p>LEGS (PAIR) WALL MIXER (CONVENTIONAL, ECO CONVENTIONAL, HARMONY&nbsp; , STICK LINE,ECO DELUX)<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"LEGS (PAIR) WALL MIXER (CONVENTIONAL, ECO CONVENTIONAL, HARMONY  , STICK LINE,ECO DELUX)","LEGS (PAIR) WALL MIXER (CONVENTIONAL, ECO CONVENTIONAL, HARMONY  , STICK LINE,ECO DELUX)",968,NULL,legs-pair-wall-mixer-conventional-eco-conventional-harmony-stick-lineeco-delux,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 5:59,06-07-23 5:59
469,"BOTTLE TRAP DELUXE WITH 12"" PIPE",ALLIED,3,admin,9,54,NULL,969,969,NULL,NULL,NULL,,"<p>BOTTLE TRAP DELUXE WITH 12"" PIPE<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"BOTTLE TRAP DELUXE WITH 12"" PIPE","BOTTLE TRAP DELUXE WITH 12"" PIPE",969,NULL,bottle-trap-deluxe-with-12-pipe,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:00,06-07-23 6:00
470,"WASTE 1 1/4""",ALLIED,1,admin,9,54,NULL,970,970,NULL,NULL,NULL,,"<p>WASTE 1 1/4""<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"WASTE 1 1/4""","WASTE 1 1/4""",970,NULL,waste-1-14,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:02,06-07-23 6:02
471,POPUP WASTE 3 INCH,ALLIED,3,admin,9,54,NULL,971,971,NULL,NULL,NULL,,<p>POPUP WASTE 3 INCH<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,POPUP WASTE 3 INCH,POPUP WASTE 3 INCH,971,NULL,popup-waste-3-inch,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:03,06-07-23 6:03
472,POPUP WASTE 5 INCH,ALLIED,3,admin,9,54,NULL,972,972,NULL,NULL,NULL,,<p>POPUP WASTE 5 INCH<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,POPUP WASTE 5 INCH,POPUP WASTE 5 INCH,972,NULL,popup-waste-5-inch,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:04,06-07-23 6:04
473,EXTENSION NIPPLE 1’’,ALLIED,1,admin,9,54,NULL,973,973,NULL,NULL,NULL,,<p>EXTENSION NIPPLE 1’’<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,EXTENSION NIPPLE 1’’,EXTENSION NIPPLE 1’’,973,NULL,extension-nipple-1,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:05,06-07-23 6:05
474,EXTENSION NIPPLE 1.5’’,ALLIED,1,admin,9,54,NULL,973,973,NULL,NULL,NULL,,<p>EXTENSION NIPPLE 1.5’’<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,EXTENSION NIPPLE 1.5’’,EXTENSION NIPPLE 1.5’’,973,NULL,extension-nipple-15,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:06,06-07-23 6:06
475,EXTENSION NIPPLE 2’’,ALLIED,1,admin,9,54,NULL,973,973,NULL,NULL,NULL,,<p>EXTENSION NIPPLE 2’’<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,EXTENSION NIPPLE 2’’,EXTENSION NIPPLE 2’’,973,NULL,extension-nipple-2,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:09,06-07-23 6:09
476,EXTENSION NIPPLE 2.5’’,ALLIED,1,admin,9,54,NULL,973,973,NULL,NULL,NULL,,<p>EXTENSION NIPPLE 2.5’’<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,EXTENSION NIPPLE 2.5’’,EXTENSION NIPPLE 2.5’’,973,NULL,extension-nipple-25,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:10,06-07-23 6:10
477,"CONCEALED FLUSH VALVE (PUSH TYPE) 1.1/4""",ALLIED,3,admin,9,54,NULL,974,974,NULL,NULL,NULL,,"<p>CONCEALED FLUSH VALVE (PUSH TYPE) 1.1/4""<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED FLUSH VALVE (PUSH TYPE) 1.1/4""","CONCEALED FLUSH VALVE (PUSH TYPE) 1.1/4""",974,NULL,concealed-flush-valve-push-type-114,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:19,06-07-23 6:19
478,"CONCEALED FLUSH VALVE (PUSH TYPE)SQUARE PLATE 1.1/4""",ALLIED,3,admin,9,54,NULL,975,975,NULL,NULL,NULL,,"<p>CONCEALED FLUSH VALVE (PUSH TYPE)SQUARE PLATE 1.1/4""<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED FLUSH VALVE (PUSH TYPE)SQUARE PLATE 1.1/4""","CONCEALED FLUSH VALVE (PUSH TYPE)SQUARE PLATE 1.1/4""",975,NULL,concealed-flush-valve-push-typesquare-plate-114,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:21,06-07-23 6:21
479,"CONCEALED FLUSH VALVE (PUSH TYPE) 1""",ALLIED,3,admin,9,54,NULL,976,976,NULL,NULL,NULL,,"<p>CONCEALED FLUSH VALVE (PUSH TYPE) 1""<br></p>",10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED FLUSH VALVE (PUSH TYPE) 1""","CONCEALED FLUSH VALVE (PUSH TYPE) 1""",976,NULL,concealed-flush-valve-push-type-10,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:23,06-07-23 6:23
480,450mm LONG BRAIDED HOSES FOR BASIN MIXER,ALLIED,1,admin,9,54,NULL,293,293,NULL,NULL,NULL,,<p>450mm LONG BRAIDED HOSES FOR BASIN MIXER<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,450mm LONG BRAIDED HOSES FOR BASIN MIXER,450mm LONG BRAIDED HOSES FOR BASIN MIXER,293,NULL,concealed-flush-valve-push-type-10-s2qan-1,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:23,06-07-23 6:24
481,WATER OUTLET ROUND,ALLIED,3,admin,9,54,NULL,977,977,NULL,NULL,NULL,,<p>WATER OUTLET ROUND<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WATER OUTLET ROUND,WATER OUTLET ROUND,977,NULL,water-outlet-round,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:24,06-07-23 6:29
482,Plastic Hand Shower (Health Faucet) with  Tube and hook,ALLIED,1,admin,9,54,NULL,NULL,293,NULL,NULL,NULL,,<p>Plastic Hand Shower (Health Faucet) with&nbsp; Tube and hook<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,Plastic Hand Shower (Health Faucet) with  Tube and hook,Plastic Hand Shower (Health Faucet) with  Tube and hook,1017,NULL,plastic-hand-shower-health-faucet-with-tube-and-hook,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:29,13-07-23 8:33
483,BRASS HAND SHOWER (HEALTH FAUCET) WITH BRASS TUBE & HOOK,ALLIED,3,admin,9,54,NULL,1016,293,NULL,NULL,NULL,,<p>BRASS HAND SHOWER (HEALTH FAUCET) WITH BRASS TUBE &amp; HOOK&nbsp;<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BRASS HAND SHOWER (HEALTH FAUCET) WITH BRASS TUBE & HOOK,BRASS HAND SHOWER (HEALTH FAUCET) WITH BRASS TUBE & HOOK,293,NULL,brass-hand-shower-health-faucet-with-brass-tube-hook,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:31,13-07-23 8:26
484,CHROM ASTRO SHOWER HEAD ANTI SCALE WITH JOINT (ITALIAN),ALLIED,1,admin,9,54,NULL,293,293,NULL,NULL,NULL,,<p>CHROM ASTRO SHOWER HEAD ANTI SCALE WITH JOINT (ITALIAN)<br></p>,10,NULL,0,[],[],[],NULL,0,1,1,quantity,0,0,0,100,Pc,0,1,NULL,0,amount,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CHROM ASTRO SHOWER HEAD ANTI SCALE WITH JOINT (ITALIAN),CHROM ASTRO SHOWER HEAD ANTI SCALE WITH JOINT (ITALIAN),293,NULL,chrom-astro-shower-head-anti-scale-with-joint-italian,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,06-07-23 6:32,06-07-23 6:32
487,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",ITALIO,2,admin,9,33,NULL,948,947,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37","CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",NULL,NULL,wall-mixerwith-telephonic-shower-arrangement-7086-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
488,CONCEALED STOP COCK,ITALIO,2,admin,9,33,NULL,946,945,NULL,NULL,NULL,NULL,CONCEALED STOP COCK,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK,CONCEALED STOP COCK,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7085-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
489,ANGLE VALVE TWO WAY WITH FLANGE,ITALIO,2,admin,9,33,NULL,944,943,NULL,NULL,NULL,NULL,ANGLE VALVE TWO WAY WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE TWO WAY WITH FLANGE,ANGLE VALVE TWO WAY WITH FLANGE,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7084-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
490,ANGLE VALVE,ITALIO,2,admin,9,33,NULL,942,941,NULL,NULL,NULL,NULL,ANGLE VALVE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE,ANGLE VALVE,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7083-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
491,TWO WAY BIB COCK WITH FLANGE,ITALIO,2,admin,9,33,NULL,940,939,NULL,NULL,NULL,NULL,TWO WAY BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,TWO WAY BIB COCK WITH FLANGE,TWO WAY BIB COCK WITH FLANGE,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7082-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
492,BIB COCK WITH FLANGE,ITALIO,2,admin,9,33,NULL,938,937,NULL,NULL,NULL,NULL,BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH FLANGE,BIB COCK WITH FLANGE,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7081-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
493,SPOUT WITH TELEPHONIC SHOWER ARRANGEMENT,ITALIO,2,admin,9,33,NULL,952,951,NULL,NULL,NULL,NULL,SPOUT WITH TELEPHONIC SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT WITH TELEPHONIC SHOWER ARRANGEMENT,SPOUT WITH TELEPHONIC SHOWER ARRANGEMENT,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7080-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
494,SPOUT PLAIN,ITALIO,2,admin,9,33,NULL,950,949,NULL,NULL,NULL,NULL,SPOUT PLAIN,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT PLAIN,SPOUT PLAIN,NULL,NULL,wall-mixer-with-telephonic-shower-arrangement-7079-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
495,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),ITALIO,2,admin,9,33,NULL,934,933,NULL,NULL,NULL,NULL,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),SINGLE LEVER 3-INLET EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE & BUTTON ONLY (SUITABLE FOR ITEM AL-33),NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7078-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
496,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),ITALIO,2,admin,9,33,NULL,932,931,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7077-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
497,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),ITALIO,2,admin,9,33,NULL,930,929,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7076-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
498,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),ITALIO,2,admin,9,33,NULL,954,953,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7075-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
499,PILLAR COCK,ITALIO,2,admin,9,33,NULL,936,935,NULL,NULL,NULL,NULL,PILLAR COCK,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,PILLAR COCK,PILLAR COCK,NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7074-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
500,SINGLE LEVER BASIN MIXER LONG ( With 450 mm LONG BRAIDED HOSE),ITALIO,2,admin,9,33,NULL,928,927,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER LONG ( With 450 mm LONG BRAIDED HOSE),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER LONG ( With 450 mm LONG BRAIDED HOSE),SINGLE LEVER BASIN MIXER LONG ( With 450 mm LONG BRAIDED HOSE),NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7073-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
501,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,ITALIO,2,admin,9,33,NULL,926,925,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7072-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
502,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",PIPER,3,admin,9,38,NULL,912,911,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37","CONCEALED STOP COCK FACE (KNOB, CAP, SLEEVE) FOR AL-37",NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7071-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
503,CONCEALED STOP COCK,PIPER,3,admin,9,38,NULL,910,909,NULL,NULL,NULL,NULL,CONCEALED STOP COCK,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK,CONCEALED STOP COCK,NULL,NULL,wall-mixer-with-overhead-shower-arrangement-7070-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
504,ANGLE VALVE WITH FLANGE,PIPER,3,admin,9,38,NULL,908,907,NULL,NULL,NULL,NULL,ANGLE VALVE WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE VALVE WITH FLANGE,ANGLE VALVE WITH FLANGE,NULL,NULL,wall-mixer-telephonic-shower-arrangement--7069-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
505,BIB COCK TWO WAY WITH FLANGE,PIPER,3,admin,9,38,NULL,918,917,NULL,NULL,NULL,NULL,BIB COCK TWO WAY WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK TWO WAY WITH FLANGE,BIB COCK TWO WAY WITH FLANGE,NULL,NULL,wall-mixer-non-telephonic--7068-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
506,BIB COCK WITH FLANGE,PIPER,3,admin,9,38,NULL,906,905,NULL,NULL,NULL,NULL,BIB COCK WITH FLANGE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH FLANGE,BIB COCK WITH FLANGE,NULL,NULL,wall-mixer-non-telephonic--7067-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
